user,item
363523,100201111
736058,100201111
154417,100201111
838934,100201111
348686,100201111
712864,100201111
436811,100201111
442827,100201111
343626,100201111
319210,100201111
441711,100201111
872463,100201111
231297,100201111
156515,100201111
413356,100201111
1505138,100201111
436509,100201111
1425032,100201111
2402509,100201111
1494327,100201111
451121,100201111
344039,100201111
7934,100201111
74309,100201111
3270937,100201111
154479,100201111
3270948,100201111
20897,100201111
343983,100201111
3270962,100201111
2247172,100201111
36764,100201111
189364,100201111
2179956,100201111
313366,100201111
183892,100201111
1651911,100201111
2422799,100201111
1049546,100201111
413387,100201111
2274253,100201111
2257870,100201111
928942,100201111
343694,100201111
887923,100201111
25111,100201111
367888,100201111
162200,100201111
164768,100201111
164798,100201111
203705,100201111
203705,100201111
154465,100201111
690592,100201111
414287,100201111
344305,100201111
426806,100201217
154434,100201217
2572,100201217
846,100201217
154417,100201366
232840,100201366
2988643,100201366
42357,100201366
9603,100201366
1177183,100201366
3088288,100201366
956379,100201366
3274503,100201366
859124,100201366
1011737,100201366
36636,100201366
1608406,100201366
287961,100201366
2509914,100201366
3274645,100201366
3274663,100201366
1646381,100201366
264611,100201366
413175,100201366
912244,100201366
71189,100201366
594694,100201366
69312,100201366
1433210,100201366
230385,100201366
1191383,100201366
1069242,100201366
1282925,100201366
1255786,100201366
712864,100201366
71147,100201366
436692,100201366
36648,100201366
218062,100201366
1426621,100201366
221795,100201366
451042,100201366
1177659,100201366
37729,100201366
286769,100201366
217737,100201366
2151059,100201366
823140,100201366
38712,100201366
3968,100201366
442827,100201366
3275077,100201366
736058,100201366
1424625,100201366
1276691,100201366
10057,100201366
1424154,100201366
1433332,100201366
1460570,100201366
2042960,100201366
660839,100201366
1410890,100201366
45674,100201366
2973916,100201366
2896145,100201366
1191307,100201366
27783,100201366
2280292,100201366
158778,100201541
38939,100201541
2572,100201541
128292,100201541
44929,100201541
9846,100201541
291090,100201386
3279795,100201386
402140,100201386
700674,100201386
1433244,100201386
211715,100201386
3274503,100201386
71090,100201386
3274663,100201386
927798,100201386
2362524,100201386
2044439,100201386
154425,100201386
164935,100201386
36746,100201386
1497428,100201386
1083010,100201386
3274645,100201386
1319135,100201386
350716,100201386
2002765,100201386
105915,100201386
281259,100201386
447183,100201386
1191307,100201386
138886,100201386
677957,100201386
20897,100201386
281326,100201386
344129,100201386
343636,100201386
713370,100201386
2973916,100201386
2207153,100201386
422525,100201386
154381,100201386
1336973,100201386
86,100201108
86,100201108
129932,100201108
6834,100201108
26676,100201108
22723,100201108
5379,100201108
37466,100201108
452569,100201726
965867,100201726
905115,100201726
2283083,100201726
3281847,100201726
142837,100201726
224080,100201726
963471,100201726
242365,100201726
3281930,100201726
3281934,100201726
343984,100201726
436295,100201726
2082220,100201726
348736,100201726
1650985,100201726
1650735,100201726
38510,100201726
348902,100201726
343605,100201726
481087,100201726
211025,100201726
243891,100201726
349088,100201726
3282168,100201726
1131421,100201726
1942025,100201726
763470,100201726
396053,100201726
630100,100201726
2256617,100201726
966856,100201726
570474,100201726
2979574,100201726
436220,100201726
348510,100201726
349243,100201726
320464,100201726
438311,100201726
166889,100201726
349399,100201726
1434831,100201726
1619163,100201726
349333,100201726
288064,100201726
343670,100201726
101919,100201726
330362,100201726
1313271,100201726
322160,100201726
5111,100201704
382343,100201704
317572,100201704
8964,100201704
823697,100201704
319683,100201704
119700,100201704
209687,100201704
85065,100201704
313410,100201704
22393,100201704
167276,100201704
53367,100201704
22889,100202031
248241,100202031
106515,100202031
54085,100202031
149360,100202031
34635,100202031
2550,100202031
110464,100201202
466787,100201202
196660,100201202
1162147,100201202
409466,100202031
522546,100202031
2280292,100201202
673526,100201202
128268,100202031
2572,100202031
38939,100202031
8295,100202031
270123,100202031
346085,100201202
21767,100201202
43750,100202073
211025,100202073
695536,100202073
709783,100202073
312629,100202073
2277303,100202073
24194,100202073
4008,100202073
90934,100202073
632,100202094
65148,100202094
2572,100202094
142308,100202102
149563,100202102
427269,100202102
230290,100202102
190817,100202102
2572,100202102
71128,100202281
53496,100202281
1074490,100202281
74303,100202281
593951,100202281
135009,100202281
74553,100202281
38250,100202281
66229,100202501
46867,100202501
42782,100202501
2466,100202501
1958586,100202501
140771,100202501
2572,100202501
1493905,100202674
792672,100202674
1201201,100202674
64931,100202674
537313,100202674
330292,100202674
746528,100202674
436655,100202674
72475,100202674
154434,100202674
126229,100202674
126229,100202674
126229,100202674
126229,100202674
126229,100202674
313410,100202674
1828317,100202674
319773,100202674
97993,100202674
2416,100202674
20383,100202674
2550,100202674
159931,100202674
110703,100202674
54371,100202674
66442,100202674
319962,100202674
63740,100202745
25736,100202745
766083,100202327
59108,100202327
168378,100202745
5450,100202745
27383,100202745
43700,100202327
1651911,100202327
70136,100202745
8295,100202745
320258,100202327
367993,100202327
138180,100202327
3270948,100202327
346416,100202327
163984,100202327
1762850,100202327
10057,100202327
90935,100202327
57444,100202327
11395,100203044
325645,100203044
409293,100203044
105083,100203044
81371,100203044
8695,100203044
48180,100203044
134866,100203044
231578,100203044
38306,100202936
67882,100202936
319803,100202936
517204,100202936
128305,100202936
36824,100202936
36830,100202936
18158,100203872
31968,100203872
26193,100203872
16204,100203872
22346,100203872
24996,100203872
47374,100203872
6311,100203872
2466,100203920
167381,100203920
64931,100203920
447808,100203920
232674,100203920
46232,100203920
2115,100203920
450684,100203920
1418601,100203920
9494,100203920
783448,100203920
318323,100203920
220785,100203920
1438961,100203920
319620,100203920
399759,100203920
55442,100203920
2238684,100203920
521869,100203920
1557968,100203920
344673,100203920
25768,100203980
61705,100203980
82706,100203980
131379,100203980
673308,100203980
950050,100203980
640747,100203980
1090206,100203980
187860,100203980
160895,100203980
20383,100203980
1530,100203980
320791,100204380
61926,100204380
556441,100204380
32971,100204380
57946,100204207
381674,100204207
54093,100204207
10038,100204207
393394,100204207
561416,100204550
355745,100204550
7486,100204550
169209,100204550
8762,100204550
153825,100204550
397054,100204280
308938,100204280
43750,100204280
349637,100204280
349198,100204280
413387,100204280
513153,100204280
6834,100204280
46570,100204777
99369,100204777
288013,100204777
36746,100204777
1646148,100204777
16499,100204777
73886,100204777
422225,100204777
454966,100204777
360733,100204777
1335777,100204777
56273,100204777
1290464,100204865
328829,100204865
15024,100204777
319478,100204777
387083,100204865
53061,100204865
798738,100204865
38738,100204865
1285306,100204777
78276,100204777
113025,100204777
160790,100204777
55147,100204777
149590,100204777
57403,100204777
53293,100204777
770803,100204777
77111,100204777
73082,100204777
3646,100204777
3646,100204777
457406,100204777
75700,100204777
21508,100204777
227562,100204777
84700,100204777
112200,100204777
60679,100204777
18115,100204777
1021505,100204777
306930,100204777
79296,100204777
65152,100204777
54842,100204777
382831,100204777
9833,100204777
31675,100204777
3646,100204777
139555,100204738
53490,100204738
153055,100204738
142649,100204738
18597,100204738
117266,100204738
1355864,100204738
461158,100204738
152790,100204738
201114,100204738
152636,100204738
2282389,100204738
777774,100204738
227935,100204738
140331,100204738
2236233,100204754
1506855,100204754
2355226,100204754
242365,100204754
97618,100204754
673526,100204754
8413,100204754
349624,100204754
101318,100204754
141501,100204754
659689,100204754
38259,100204754
424086,100204754
629610,100204754
21767,100204754
18597,100205040
53246,100205040
382342,100205040
449222,100205040
461786,100205040
670642,100205040
308866,100205040
128134,100205040
128,100205040
545999,100205040
226323,100205040
1069104,100205040
1133248,100205040
950050,100205040
425525,100205040
579129,100205040
2402056,100205040
960423,100205040
18115,100205040
308923,100205040
195772,100205040
53400,100205040
113040,100205040
22258,100205040
617829,100205040
128310,100205040
128324,100205040
160522,100204996
361418,100204996
663378,100204996
187812,100204996
10698,100204996
81502,100204996
7834,100204996
345150,100204996
134866,100204996
67882,100204996
106564,100204996
928942,100205016
72475,100205016
66442,100205016
592974,100205016
423790,100205016
106547,100205016
59108,100205016
38939,100205016
3623,100205268
288016,100205268
379784,100205268
160709,100205268
1177659,100205268
289024,100205268
1425283,100205268
172517,100205268
38785,100205268
205478,100205268
280880,100205268
237316,100205268
612336,100205268
224482,100205268
789511,100205268
408448,100205268
345024,100205268
85273,100205268
367993,100205268
57364,100205268
319798,100205268
1218495,100205268
649849,100205268
288198,100205268
516441,100205268
186251,100205268
875236,100205268
106244,100205268
174179,100205268
152636,100205268
347800,100205268
10734,100205268
392624,100205268
75502,100205268
420855,100205268
25524,100205268
42917,100205268
2416,100205268
1040372,100205268
6668,100205268
1506092,100205268
56221,100205268
393503,100205268
455902,100205268
54477,100205268
123935,100205268
47308,100205268
312629,100205268
661331,100205268
3153,100205268
698062,100205268
22889,100205268
224244,100205268
112041,100205268
149590,100205268
24405,100205268
120288,100205268
53436,100205268
260906,100205268
32506,100205268
115478,100205268
12327,100205268
79263,100205268
368441,100205268
45980,100205268
2466,100205268
128291,100205268
102061,100205268
471272,100205268
47374,100205268
522577,100205268
523404,100205268
159931,100205268
134959,100205268
507178,100205268
135009,100205268
32416,100205268
21283,100205268
592279,100205268
391861,100205268
22913,100205268
46034,100205268
61411,100205268
128335,100205268
167115,100205268
79140,100205268
141364,100205268
55442,100205268
526260,100205268
161034,100205268
113136,100205268
9833,100205268
11462,100205268
32773,100205268
128,100205268
85720,100205268
154357,100205268
349624,100205268
68447,100205268
27090,100205268
34302,100205268
32082,100205268
65152,100205268
1242741,100205268
22284,100205268
2007,100205268
424086,100205268
3646,100205428
3401,100205428
216008,100205428
2237107,100205428
553477,100205428
2206100,100205296
246886,100205296
912244,100205296
554687,100205296
70352,100205296
74614,100205296
393330,100205296
585528,100205296
1177659,100205296
533087,100205296
1133373,100205296
343983,100205296
203061,100205296
765715,100205296
43315,100205296
35718,100205296
556188,100205296
37092,100205296
1970136,100205296
106547,100205296
36740,100205296
594174,100205296
55362,100205296
512687,100205296
184225,100205296
267877,100205296
539257,100205296
730126,100205296
2235239,100205296
308606,100205296
13144,100205296
375494,100205296
70199,100205296
36814,100205296
112200,100205994
214043,100205994
762191,100205994
288986,100205994
36814,100205994
709754,100205994
163671,100206106
264983,100206106
663674,100206106
930411,100206106
308953,100206106
81548,100206106
69591,100206237
121263,100206237
13098,100206237
1473607,100206237
19255,100206237
239663,100206237
312483,100206237
258141,100206237
54842,100206237
186310,100206237
129399,100206237
382831,100206237
126598,100206237
24662,100206237
670566,100206237
853,100206237
58040,100206237
45448,100206237
9359,100206237
138145,100206233
66442,100206233
81438,100206233
19217,100206233
340147,100206233
318694,100206233
757601,100206233
78540,100206233
424085,100206233
512942,100206233
8628,100206233
853,100206233
250500,100206233
162449,100206233
21421,100206233
258141,100206233
393394,100206233
21283,100206233
382831,100206233
260781,100207113
26817,100207113
7311,100207113
1316788,100207168
598785,100207168
83355,100207168
298021,100207168
1219260,100207113
7834,100207113
670190,100207113
161648,100207113
1064769,100207113
127912,100207113
24215,100207113
167977,100207113
1842560,100207113
1138509,100207113
1008969,100207113
8389,100207113
3495,100207113
38939,100207113
308866,100207113
74515,100207113
212641,100207113
146904,100207113
141128,100207113
30755,100207113
866670,100207113
464036,100207113
105718,100207113
584358,100207113
304622,100207113
1170022,100207113
775893,100207113
924883,100207113
32860,100207113
581527,100207113
456327,100207113
423644,100207113
44755,100207113
154357,100207113
385337,100207113
73957,100207113
722140,100207113
381118,100207113
869478,100207113
58981,100207113
762124,100207113
111203,100207113
120222,100207113
296322,100207113
294540,100207113
733681,100207113
355745,100207113
22284,100207113
193154,100207113
170783,100207114
127878,100207114
250500,100207114
752667,100207114
70421,100207114
8295,100207114
8964,100207114
455489,100207114
32860,100207114
290048,100207114
51757,100207114
541403,100207114
285028,100207114
296400,100207114
681867,100207114
71314,100207114
407563,100207114
306447,100207114
286895,100207237
970421,100207237
105718,100207237
38996,100207237
128399,100207237
1186893,100207237
181320,100207237
81925,100207192
79140,100207192
2055543,100207192
26193,100207351
551403,100207351
834334,100207351
2078,100207351
158759,100207351
21407,100207351
28151,100207351
311030,100207351
85695,100207351
4842,100207218
38246,100207218
250259,100207218
61802,100207218
145002,100207218
187787,100207218
2155659,100207218
112467,100207218
1659045,100207218
625202,100207218
72162,100207218
10038,100207218
745109,100207218
746658,100207218
21854,100207218
1236095,100207218
1417897,100207218
32860,100207218
682943,100207218
89481,100207218
148843,100207218
20066,100207218
1527829,100207218
1528,100207229
553297,100207229
186310,100207229
773283,100207229
855789,100207229
32081,100207229
1760,100207229
142785,100207229
421367,100207354
313728,100207354
462795,100207354
127912,100207354
415628,100207354
136591,100207354
158666,100207354
14878,100207354
57554,100207354
2472,100207354
69043,100207354
128117,100207354
13003,100207354
83000,100207354
203705,100207354
44911,100207354
36790,100207354
195879,100207354
112907,100207409
37827,100207409
844181,100207409
26204,100207409
133246,100207409
190724,100207409
85720,100207409
135009,100207409
311706,100207409
227562,100207409
59087,100207409
65999,100207409
57430,100207409
32971,100207409
134947,100207409
281368,100207409
440159,100207259
2568,100207259
348238,100207259
1528,100207259
103799,100207259
208156,100207259
120288,100207259
422206,100207259
30491,100207259
250448,100207259
458976,100207259
617880,100207259
236053,100207259
33119,100207259
434413,100207259
122193,100207259
1462648,100207259
330469,100207259
1462880,100207259
268026,100207259
72127,100207259
22284,100207259
186310,100207259
3400,100207259
64986,100207259
249451,100207259
16268,100207369
1728883,100207369
696953,100207369
73830,100207369
193473,100207369
54044,100207369
91006,100207369
416832,100207369
3389,100207369
849456,100207369
353767,100207369
75740,100207369
109880,100207369
28151,100207369
230290,100207369
312830,100207369
82706,100207369
846,100207369
21407,100207369
53293,100207369
126694,100207369
134240,100207369
9846,100207369
380583,100207369
57444,100207369
4822,100207369
21753,100207369
105083,100207369
457368,100207369
319962,100207369
75569,100207369
57430,100207561
431927,100207561
351567,100207561
57540,100207561
3568,100207561
149360,100207561
319917,100207561
26582,100207561
2550,100207561
1935,100207360
68935,100207360
431927,100207360
36797,100207360
37573,100207360
75681,100207360
21374,100207360
29985,100207360
22705,100207780
350677,100207780
788288,100207780
46321,100207780
1645655,100207780
53996,100207780
345054,100207780
46517,100207780
345056,100207780
350702,100207780
752095,100207780
2236274,100207780
2411,100207780
855514,100207780
1425811,100207780
34092,100207780
450236,100207780
697012,100207780
71495,100207780
5002,100207780
8238,100207780
23382,100207780
367993,100207780
154498,100207780
690592,100207780
149590,100207780
344124,100207780
36797,100225270
27798,100225270
387083,100225270
3659,100225270
358270,100225270
853842,100225270
312831,100225270
3401,100225674
106547,100225674
127792,100225674
13433,100225674
28151,100225674
387083,100225674
128334,100225674
835299,100225674
128283,100225674
414894,100225391
405012,100225391
551141,100225391
24194,100225391
142649,100225391
38289,100225391
126294,100225391
524239,100225391
286977,100225443
1039672,100225443
53950,100225443
2355226,100225443
782428,100225443
872800,100225443
285954,100225443
449222,100225443
697057,100225443
345341,100225443
1090815,100225443
169219,100225443
24770,100225443
1114970,100225443
752296,100225443
236187,100225443
162200,100225443
2289563,100225443
2115,100225443
305302,100225443
783674,100225443
112040,100225443
10038,100225443
654810,100225443
450726,100225443
2237107,100225443
413393,100225443
629597,100225443
59832,100225443
281281,100225443
1060983,100225443
1981276,100225443
387083,100225443
193154,100225443
154385,100225443
73886,100225443
211379,100225347
1813104,100225347
1417897,100225347
544424,100225347
465980,100225347
71536,100225347
7728,100225347
59099,100225619
126314,100225619
73858,100225619
60740,100225619
54841,100225619
1168480,100225753
12343,100225753
153139,100225753
89481,100225753
983575,100225753
1485962,100225753
19100,100225753
54315,100225753
2482,100225753
22335,100225753
319917,100225753
804517,100225729
7311,100225729
134971,100225729
56270,100225729
539755,100225729
3868,100225729
67104,100225729
80647,100225729
658061,100225729
20847,100225729
2042,100225729
2205833,100225729
281335,100225729
19429,100225729
122193,100225729
1150938,100225417
154498,100225417
951957,100225417
1229065,100225417
75476,100225417
22284,100225417
128324,100225417
153100,100225417
308953,100225417
388084,100225417
126314,100225862
127792,100225862
707667,100225862
589184,100225862
273842,100225862
1074490,100225862
2509914,100225862
85573,100225862
154474,100225862
50087,100225862
970421,100225862
2002765,100225862
1415263,100225862
44918,100225862
10038,100225862
21451,100225862
11460,100225862
59099,100225862
539595,100225862
2660,100225862
163991,100225862
402540,100225862
65152,100225862
13453,100225862
188135,100225862
2114899,100225862
344123,100225862
18115,100225862
13822,100225862
393400,100225862
43643,100225862
32860,100225862
746057,100225831
129186,100225831
287321,100225831
32231,100225831
8861,100225831
57932,100225831
38939,100225831
746528,100225831
285954,100225831
1090305,100225831
1401496,100225831
1761560,100225831
1769966,100225831
446777,100225794
53262,100225794
129334,100225794
17620,100225794
25650,100225794
54124,100225794
766727,100225939
55147,100225939
66229,100225939
1659045,100225939
342071,100225939
19051,100225939
8695,100225939
32082,100225939
94867,100225939
289457,100225847
20847,100225847
448849,100225847
280531,100225883
40829,100225883
193479,100225883
150485,100225883
21753,100226194
586242,100226194
534818,100226194
930195,100226194
304633,100226194
358104,100226194
55779,100226194
33282,100226194
25808,100226194
4765,100226086
3896,100226086
649849,100226086
131681,100226086
25524,100226086
30411,100226086
3896,100226086
55779,100226086
321070,100226086
3896,100226086
36806,100226086
26797,100225867
69565,100225867
44464,100225867
20196,100225867
74389,100225867
449964,100225867
867088,100225867
7834,100225867
169235,100225867
19255,100225867
73080,100226267
19815,100226267
1008469,100226267
63242,100226267
7222,100225867
27767,100225867
1090206,100225867
711114,100226267
843918,100226267
1205293,100225867
319918,100226267
449122,100225867
1991918,100226267
987474,100226267
72167,100226267
120222,100226267
526191,100226267
67095,100225867
733680,100225867
274106,100225867
38939,100225867
80235,100225867
855514,100225867
1903357,100225867
1190725,100225867
105718,100225867
149360,100225867
36773,100225867
2078,100225867
626318,100225867
133601,100225867
857004,100225867
128252,100225867
455964,100226380
36814,100226380
126304,100226380
541749,100226380
355634,100226380
402323,100226380
37719,100226380
2075433,100226380
359238,100226380
56572,100226380
38306,100226380
709139,100226380
72194,100226380
25524,100226331
612067,100226331
171720,100226331
26582,100226331
65148,100226331
127878,100226447
75476,100226447
305302,100226447
655934,100226447
22258,100226447
2507,100226447
47584,100226447
558712,100226035
367380,100226447
1022930,100226447
1514537,100226035
744436,100226447
7311,100226447
698231,100226447
155121,100226035
244027,100226035
101139,100226035
19255,100226035
1170022,100226447
145047,100226447
2002250,100226447
1079900,100226447
440644,100226377
7311,100226377
186047,100226377
7900,100226377
506164,100226377
2550,100226272
27168,100226272
20585,100226272
195711,100226272
71733,100226272
19815,100226272
90935,100226272
22465,100226272
457410,100226272
260906,100226272
53061,100226272
18176,100226272
2517,100226272
54767,100226680
32231,100226680
160562,100226680
1402456,100226680
36800,100226680
1041787,100226680
706817,100226565
231578,100226565
126314,100226750
629597,100226750
1337260,100226750
36797,100226750
72283,100226750
1506010,100226750
2161786,100226750
89465,100226750
455964,100226750
158849,100226750
20383,100226750
27168,100226750
82690,100226750
387083,100226750
242158,100226750
392624,100226750
640877,100226750
346274,100226750
60612,100226750
218387,100226750
281335,100226750
57207,100226750
10038,100226750
1291914,100226750
318578,100226842
1988139,100226842
36790,100226842
521846,100226842
547506,100226842
1522155,100226842
25524,100226842
330292,100226842
120222,100226842
258393,100226842
863442,100226510
52380,100226510
624408,100226510
52790,100226510
318819,100226510
7834,100226510
287826,100226510
156364,100226510
19872,100226510
167017,100226510
225604,100226510
59181,100226510
71335,100226510
655934,100226510
833921,100226510
536891,100226510
60896,100226510
371032,100226510
301729,100226510
313458,100226510
111203,100226510
485892,100226510
132421,100226510
1008140,100226510
38939,100226510
131869,100226510
451514,100226510
514425,100226510
1148658,100226510
550995,100226510
844008,100226510
2411,100226510
705904,100226510
11699,100226510
181459,100226510
696306,100226510
697178,100226510
3099489,100226510
1022930,100226510
105718,100226510
260720,100226510
220279,100226510
154395,100226510
572717,100226510
22284,100226510
722892,100226266
584358,100226266
1769827,100226266
382321,100226266
43754,100226647
128268,100226647
123449,100226647
186314,100226647
344842,100226647
21283,100226647
126304,100226648
10033,100226648
344181,100226648
18350,100226648
1775482,100226648
11395,100226648
128141,100226648
3868,100226648
79171,100226648
80682,100226648
343858,100226648
5116,100226648
20383,100226648
60740,100226648
13432,100226648
85695,100226648
161026,100226648
3659,100226648
57098,100226648
10668,100226648
123577,100226648
533187,100226648
26611,100226648
102943,100226648
455463,100226648
53505,100226648
21451,100226648
144728,100226648
90935,100226648
57364,100226648
59108,100226648
152477,100226648
155121,100226648
168260,100226648
128336,100226648
1935,100226648
106547,100226648
59095,100226648
2540,100226648
3716,100227292
1992417,100227292
14340,100227292
109941,100227292
1547544,100228074
42273,100228074
24996,100228074
586242,100228074
762124,100228074
19525,100228074
1182234,100228074
71185,100228074
387083,100228074
190749,100228074
33282,100228074
25765,100228074
3659,100228074
36806,100228074
21753,100228074
3542370,100228091
119908,100228091
105880,100228091
1557494,100228091
306851,100228091
2487,100228091
158772,100228091
120421,100228091
2505,100228091
85696,100228091
22024,100228272
224472,100228272
13003,100228272
598785,100228272
153825,100228272
1524,100228272
32231,100228457
122193,100228457
153669,100228457
49564,100228457
120024,100228457
79341,100228529
42126,100228529
305815,100228529
5226,100228529
34301,100228529
71733,100228529
22284,100228529
79417,100228529
126304,100228529
5224,100228529
81371,100228529
34302,100228529
131817,100228570
2571,100228570
7714,100228570
124364,100228570
88,100228587
82697,100228587
101402,100228587
2429,100228745
128347,100228745
72460,100228745
79322,100228745
160464,100228570
197794,100228570
48999,100228570
89484,100228570
142855,100228570
78842,100228570
97782,100228570
11699,100228570
75964,100228570
14438,100228570
63108,100228570
5111,100228570
3078,100228570
1131080,100228570
105697,100228570
52279,100228570
167180,100228570
33282,100228637
59064,100228637
128332,100228637
236014,100228570
581435,100228637
93348,100228637
205478,100228637
358270,100228637
126482,100228637
451384,100228637
2517,100228637
783638,100228570
200820,100228570
94657,100228570
881954,100228570
27817,100228570
5887,100228570
457773,100228570
128252,100228570
706746,100228570
1654668,100228570
288016,100228570
23375,100228570
16523,100228570
14674,100228570
79341,100228570
69864,100228570
63740,100228570
42882,100228570
5379,100228570
38822,100228570
21421,100228570
53337,100228570
64233,100228570
1340,100228570
53496,100228570
21631,100228570
129143,100228570
25223,100228570
13823,100228570
2522,100228570
117788,100228570
69681,100228570
185693,100228570
55442,100228570
17620,100228570
44846,100228570
18115,100228570
3623,100228570
161020,100228570
32557,100228570
103436,100228570
311368,100228570
56316,100228570
25370,100228570
1697269,100228751
1935,100228751
97185,100228751
385251,100228751
27103,100228570
79417,100228570
71335,100228570
496980,100228751
420376,100228751
970421,100228751
1434829,100228751
351879,100228751
71595,100228751
13432,100228570
54844,100228751
1952119,100228751
128895,100228570
120788,100228751
415628,100228751
6834,100228751
13181,100228751
69889,100228570
10027,100228570
38225,100228751
417220,100228751
630969,100228751
27836,100228751
536083,100228751
49001,100228751
319917,100228751
79866,100228751
348184,100228751
130214,100228751
128292,100228751
54115,100228751
1414771,100228751
128336,100228751
11591,100228751
71128,100228751
2544,100228751
399257,100228751
36790,100228751
581134,100228751
854578,100228751
160982,100228751
12343,100228751
28142,100228751
709278,100228751
457431,100228751
27492,100228751
13101,100228751
145148,100228751
85255,100228751
38939,100228751
57444,100228751
47528,100228751
65999,100228751
2466,100228751
7196,100228751
75780,100228751
2614,100228751
458832,100228751
2651,100228751
44911,100228751
420858,100228570
25768,100228800
49564,100228800
965040,100228800
188257,100228800
382515,100228800
174032,100228800
611520,100228800
128336,100228800
130214,100228800
42239,100228800
505974,100228800
75740,100228800
66836,100228739
69392,100228739
313898,100228739
450470,100228739
150765,100228739
50039,100228739
1402646,100228739
219928,100228739
33027,100228638
112405,100228638
1793343,100228638
359928,100228739
671094,100228739
521339,100228638
9494,100228638
93607,100228739
863459,100228739
1162023,100228739
127967,100228739
1077007,100228638
385064,100228638
457773,100228638
1065927,100228638
319066,100228638
317398,100228739
154389,100228739
584358,100228638
41670,100228638
79171,100228638
160790,100228739
18176,100228739
344950,100228739
563885,100228638
3568,100228638
181531,100228638
2566,100228638
244283,100228638
4822,100228638
447940,100228638
302056,100228638
69889,100228638
2340592,100228739
524015,100228739
153669,100228739
360819,100228739
428050,100228739
297718,100228739
85622,100228739
120165,100228739
133308,100228739
22393,100228739
88441,100228739
37719,100228739
37544,100228739
2163769,100228739
22902,100228739
415584,100228739
38996,100228739
1798985,100229006
306491,100229006
56316,100229006
133246,100228739
51800,100228739
65635,100228739
707686,100229006
838614,100229006
522051,100228739
8295,100228739
19815,100228739
60599,100228851
171018,100229006
97185,100229006
34297,100229006
401542,100229006
10038,100229006
22346,100229006
57207,100229006
268208,100229006
47152,100229006
10038,100228739
57403,100228739
69075,100228739
7834,100228739
3922,100229006
26798,100229006
320791,100229006
13453,100229006
320760,100229006
451848,100229006
75780,100229006
4822,100229006
25768,100229006
48125,100229006
2651,100229006
39202,100228851
97185,100228739
318578,100228851
139555,100228739
53293,100228739
79580,100228739
57360,100228739
2517,100228739
13453,100228739
5116,100228739
126173,100228739
573052,100228739
492110,100228851
59099,100228739
12343,100228739
20383,100228739
207812,100228851
260622,100228851
104449,100228851
2023554,100228851
624461,100228851
886484,100228851
317572,100228851
2161966,100228851
217814,100228851
908117,100228851
236014,100228851
42533,100228851
1645655,100228851
449370,100228851
591928,100228851
120222,100228851
329976,100228851
1269604,100228851
857004,100228851
52392,100228851
673308,100228851
1646301,100228851
156364,100228851
521012,100228851
111223,100228851
166889,100228851
313458,100228851
759809,100228851
167173,100228851
308923,100228851
436655,100228851
930229,100228851
545999,100228851
1020009,100228851
880354,100228851
960423,100228851
319014,100228851
164840,100228851
707667,100228851
323758,100228851
1040105,100228851
409141,100228851
640908,100228851
192755,100228851
771977,100228851
125288,100228851
22374,100228851
752874,100228851
232488,100228851
734059,100228851
953515,100228851
38295,100228851
2038344,100228851
564619,100228851
133308,100228851
128132,100228851
35515,100228851
134557,100228851
340600,100228851
581527,100228851
87807,100228851
807701,100228851
614139,100228851
44697,100228851
5278,100228851
984724,100228851
1848579,100228851
1769827,100228851
245315,100228851
16553,100228851
529682,100228851
11344,100228851
160554,100228851
231321,100228851
397004,100228851
60281,100228851
313366,100228851
402167,100228851
745437,100228851
199655,100228851
27091,100228851
1989201,100228851
27169,100228851
128092,100228851
3896,100228851
17287,100228851
644599,100228851
286207,100228851
194235,100228851
83383,100228851
280880,100228851
61367,100228851
10698,100228851
128134,100228851
707607,100228851
437558,100228851
95902,100228851
382213,100228851
38141,100228851
387244,100228851
269009,100228851
2164479,100228819
345028,100228819
32813,100228819
218387,100228819
1848579,100228819
696953,100228819
476821,100228819
19254,100228819
128305,100228819
73830,100228819
344925,100228819
15170,100228819
1505806,100228819
2281499,100228819
344950,100228819
102369,100228851
160917,100228851
1983895,100228819
4421,100228819
154470,100228819
112568,100228851
42099,100228851
273751,100228851
138184,100228819
506164,100228819
162200,100228819
49564,100228851
1918265,100228819
345629,100228819
28151,100228819
8280,100228819
19953,100228819
128336,100228819
32416,100228851
232844,100228851
147908,100228851
617829,100228819
1679262,100228819
145135,100228819
54118,100228819
35472,100228851
1797345,100228851
213733,100228851
414504,100228819
451686,100228819
123577,100228819
111824,100228819
128324,100228819
380583,100228819
85756,100228819
48125,100228819
43217,100228819
4822,100228819
25370,100228819
25768,100228819
79140,100228819
388084,100228851
521755,100228851
675,100228851
6668,100228851
585218,100228851
589010,100228851
579127,100228851
393503,100228851
20383,100228851
754,100228851
21113,100228851
634551,100228851
79263,100228851
112655,100228851
2239190,100228851
12327,100228851
117788,100228851
154474,100228851
426948,100228851
73858,100228851
515321,100228851
140507,100228851
317166,100228851
126482,100228851
28151,100228851
3896,100228851
53246,100228851
21407,100228851
3299,100228851
145110,100228851
11699,100228851
13671,100228851
25774,100228851
10033,100228851
44846,100228851
13570,100228851
653605,100228851
42080,100228851
32971,100228851
55442,100228851
54842,100228851
71429,100228851
38245,100228851
24848,100228851
690067,100228851
105083,100228851
2466,100228851
25768,100228851
19444,100228851
149682,100228851
24443,100228851
81182,100228851
26193,100228851
421367,100228851
3896,100228851
